ki , kp , kd 
0.000200 , 4.000000 , 25.000000 
Raspberry Pi HC-SR04 UltraSonic sensor
0, 1993262192
1, 1984873584
2, 1976484976
Raspberry Pi HC-SR04 UltraSonic sensor
Raspberry Pi HC-SR04 UltraSonic sensor
duty cycle:0.0% 1/255
duty cycle:0.0% 1/255
pivot: 6.7 
-17.616001,-0.115080,0.000000
-17.616001,-0.115960,0.000000
-17.616001,-0.116841,0.000000
-17.616001,-0.117722,0.000000
-17.616001,-0.118603,0.000000
-17.616001,-0.119484,0.000000
-17.616001,-0.120364,0.000000
-17.616001,-0.121245,0.000000
-17.616001,-0.122126,0.000000
-17.616001,-0.123007,0.000000
-17.616001,-0.123888,0.000000
-17.616001,-0.124768,0.000000
-17.616001,-0.125649,0.000000
-17.616001,-0.126530,0.000000
-17.616001,-0.127411,0.000000
-17.616001,-0.128292,0.000000
-17.616001,-0.129172,0.000000
-17.616001,-0.130053,0.000000
-17.616001,-0.130934,0.000000
-17.616001,-0.131815,0.000000
-17.616001,-0.132696,0.000000
-17.616001,-0.133576,0.000000
-17.616001,-0.134457,0.000000
-17.616001,-0.135338,0.000000
-17.616001,-0.136219,0.000000
-17.616001,-0.137100,0.000000
-17.616001,-0.137980,0.000000
-17.616001,-0.138861,0.000000
-17.616001,-0.139742,0.000000
-17.616001,-0.140623,0.000000
-17.616001,-0.141504,0.000000
-17.616001,-0.142384,0.000000
-17.616001,-0.143265,0.000000
-17.616001,-0.144146,0.000000
-17.616001,-0.145027,0.000000
-17.616001,-0.145908,0.000000
-17.616001,-0.146788,0.000000
-17.616001,-0.147669,0.000000
-17.616001,-0.148550,0.000000
-17.616001,-0.149431,0.000000
-17.616001,-0.150311,0.000000
-17.616001,-0.151192,0.000000
-17.616001,-0.152073,0.000000
-17.616001,-0.152954,0.000000
-17.616001,-0.153835,0.000000
-17.616001,-0.154715,0.000000
-17.616001,-0.155596,0.000000
-17.616001,-0.156477,0.000000
-17.616001,-0.157358,0.000000
-17.616001,-0.158239,0.000000
-17.616001,-0.159119,0.000000
-17.616001,-0.160000,0.000000
-17.616001,-0.160881,0.000000
-17.616001,-0.161762,0.000000
-17.616001,-0.162643,0.000000
-17.616001,-0.163523,0.000000
-17.616001,-0.164404,0.000000
-17.616001,-0.165285,0.000000
-17.616001,-0.166166,0.000000
-17.616001,-0.167047,0.000000
-17.616001,-0.167927,0.000000
-17.616001,-0.168808,0.000000
-17.616001,-0.169689,0.000000
-17.616001,-0.170570,0.000000
-17.616001,-0.171451,0.000000
-17.616001,-0.172331,0.000000
-17.616001,-0.173212,0.000000
-17.616001,-0.174093,0.000000
-17.616001,-0.174974,0.000000
-17.616001,-0.175854,0.000000
-17.616001,-0.176735,0.000000
-17.616001,-0.177616,0.000000
-17.616001,-0.178497,0.000000
-17.616001,-0.179378,0.000000
-17.616001,-0.180258,0.000000
-17.616001,-0.181139,0.000000
-17.616001,-0.182020,0.000000
-17.616001,-0.182901,0.000000
-17.616001,-0.183782,0.000000
-17.616001,-0.184662,0.000000
-17.616001,-0.185543,0.000000
-17.616001,-0.186424,0.000000
-17.616001,-0.187305,0.000000
-17.616001,-0.188186,0.000000
-17.616001,-0.189066,0.000000
-17.616001,-0.189947,0.000000
-17.616001,-0.190828,0.000000
-17.616001,-0.191709,0.000000
-17.616001,-0.192590,0.000000
-17.616001,-0.193470,0.000000
-17.616001,-0.194351,0.000000
-17.616001,-0.195232,0.000000
-17.616001,-0.196113,0.000000
-17.616001,-0.196993,0.000000
-17.616001,-0.197874,0.000000
-17.616001,-0.198755,0.000000
-17.616001,-0.199636,0.000000
-17.616001,-0.200517,0.000000
-17.616001,-0.201397,0.000000
-17.616001,-0.202278,0.000000
-17.616001,-0.203159,0.000000
-17.616001,-0.204040,0.000000
-17.616001,-0.204921,0.000000
-17.616001,-0.205801,0.000000
-17.616001,-0.206682,0.000000
-17.616001,-0.207563,0.000000
-17.616001,-0.208444,0.000000
-17.616001,-0.209325,0.000000
-17.616001,-0.210205,0.000000
-17.616001,-0.211086,0.000000
-17.616001,-0.211967,0.000000
-17.616001,-0.212848,0.000000
-17.616001,-0.213729,0.000000
-17.616001,-0.214609,0.000000
-17.616001,-0.215490,0.000000
-17.616001,-0.216371,0.000000
-17.616001,-0.217252,0.000000
-17.616001,-0.218133,0.000000
-17.616001,-0.219013,0.000000
-17.616001,-0.219894,0.000000
-17.616001,-0.220775,0.000000
-17.616001,-0.221656,0.000000
-17.616001,-0.222536,0.000000
-17.616001,-0.223417,0.000000
-17.616001,-0.224298,0.000000
-17.616001,-0.225179,0.000000
-17.616001,-0.226060,0.000000
-17.616001,-0.226940,0.000000
-17.616001,-0.227821,0.000000
-17.616001,-0.228702,0.000000
-17.616001,-0.229583,0.000000
-17.616001,-0.230464,0.000000
-17.616001,-0.231344,0.000000
-17.616001,-0.232225,0.000000
-17.616001,-0.233106,0.000000
-17.616001,-0.233987,0.000000
-17.616001,-0.234868,0.000000
-17.616001,-0.235748,0.000000
-17.616001,-0.236629,0.000000
-17.616001,-0.237510,0.000000
-17.616001,-0.238391,0.000000
-17.616001,-0.239272,0.000000
-17.616001,-0.240152,0.000000
-17.616001,-0.241033,0.000000
-17.616001,-0.241914,0.000000
-17.616001,-0.242795,0.000000
-17.616001,-0.243676,0.000000
-17.616001,-0.244556,0.000000
-17.616001,-0.245437,0.000000
-17.616001,-0.246318,0.000000
-17.616001,-0.247199,0.000000
-17.616001,-0.248079,0.000000
-17.616001,-0.248960,0.000000
-17.616001,-0.249841,0.000000
-17.616001,-0.250722,0.000000
-17.616001,-0.251603,0.000000
-17.616001,-0.252483,0.000000
-17.616001,-0.253364,0.000000
-17.616001,-0.254245,0.000000
-17.616001,-0.255126,0.000000
-17.616001,-0.256007,0.000000
-17.616001,-0.256888,0.000000
-17.616001,-0.257768,0.000000
-17.616001,-0.258649,0.000000
-17.616001,-0.259530,0.000000
-17.616001,-0.260411,0.000000
-17.616001,-0.261292,0.000000
-17.616001,-0.262172,0.000000
-17.616001,-0.263053,0.000000
-17.616001,-0.263934,0.000000
-17.616001,-0.264815,0.000000
-17.616001,-0.265696,0.000000
-17.616001,-0.266576,0.000000
-17.616001,-0.267457,0.000000
-17.616001,-0.268338,0.000000
-17.616001,-0.269219,0.000000
-17.616001,-0.270100,0.000000
-17.616001,-0.270980,0.000000
-17.616001,-0.271861,0.000000
-17.616001,-0.272742,0.000000
-17.616001,-0.273623,0.000000
-17.616001,-0.274504,0.000000
-17.616001,-0.275384,0.000000
-15.575999,-0.276163,12.750011
-15.575999,-0.276942,0.000000
-15.575999,-0.277721,0.000000
-15.575999,-0.278500,0.000000
-15.575999,-0.279278,0.000000
-15.575999,-0.280057,0.000000
-15.575999,-0.280836,0.000000
-15.575999,-0.281615,0.000000
-15.575999,-0.282394,0.000000
-15.575999,-0.283172,0.000000
-15.575999,-0.283951,0.000000
-15.575999,-0.284730,0.000000
-15.575999,-0.285509,0.000000
-15.575999,-0.286288,0.000000
-15.575999,-0.287066,0.000000
-15.575999,-0.287845,0.000000
-15.575999,-0.288624,0.000000
-15.575999,-0.289403,0.000000
-15.575999,-0.290182,0.000000
-15.575999,-0.290960,0.000000
-15.575999,-0.291739,0.000000
-15.575999,-0.292518,0.000000
-15.575999,-0.293297,0.000000
-15.575999,-0.294076,0.000000
-15.575999,-0.294854,0.000000
-15.575999,-0.295633,0.000000
-15.575999,-0.296412,0.000000
-15.575999,-0.297191,0.000000
-15.575999,-0.297970,0.000000
-15.575999,-0.298748,0.000000
-15.575999,-0.299527,0.000000
-15.575999,-0.300306,0.000000
-15.575999,-0.301085,0.000000
-15.575999,-0.301863,0.000000
-15.575999,-0.302642,0.000000
-15.575999,-0.303421,0.000000
-15.575999,-0.304200,0.000000
-15.575999,-0.304979,0.000000
-15.575999,-0.305757,0.000000
-15.575999,-0.306536,0.000000
-15.575999,-0.307315,0.000000
-15.575999,-0.308094,0.000000
-15.575999,-0.308873,0.000000
-15.575999,-0.309651,0.000000
-15.575999,-0.310430,0.000000
-15.575999,-0.311209,0.000000
-15.575999,-0.311988,0.000000
-15.575999,-0.312767,0.000000
-15.575999,-0.313545,0.000000
-15.575999,-0.314324,0.000000
-15.575999,-0.315103,0.000000
-15.575999,-0.315882,0.000000
-15.575999,-0.316661,0.000000
-15.575999,-0.317439,0.000000
-15.575999,-0.318218,0.000000
-15.575999,-0.318997,0.000000
-15.575999,-0.319776,0.000000
-15.575999,-0.320555,0.000000
-15.575999,-0.321333,0.000000
-15.575999,-0.322112,0.000000
-15.575999,-0.322891,0.000000
-15.575999,-0.323670,0.000000
-15.575999,-0.324449,0.000000
-15.575999,-0.325227,0.000000
-15.575999,-0.326006,0.000000
-15.575999,-0.326785,0.000000
-15.575999,-0.327564,0.000000
-15.575999,-0.328342,0.000000
-15.575999,-0.329121,0.000000
-15.575999,-0.329900,0.000000
-15.575999,-0.330679,0.000000
-15.575999,-0.331458,0.000000
-15.575999,-0.332236,0.000000
-15.575999,-0.333015,0.000000
-15.575999,-0.333794,0.000000
-15.575999,-0.334573,0.000000
-15.575999,-0.335352,0.000000
-15.575999,-0.336130,0.000000
-15.575999,-0.336909,0.000000
-15.575999,-0.337688,0.000000
-15.575999,-0.338467,0.000000
-15.575999,-0.339246,0.000000
-15.575999,-0.340024,0.000000
-15.575999,-0.340803,0.000000
-15.575999,-0.341582,0.000000
-15.575999,-0.342361,0.000000
8.904000,-0.341916,153.000000
Left error
8.904000,-0.341470,0.000000
Left error
8.904000,-0.341025,0.000000
Left error
8.904000,-0.340580,0.000000
Left error
8.904000,-0.340135,0.000000
Left error
8.904000,-0.339690,0.000000
Left error
8.904000,-0.339244,0.000000
Left error
8.904000,-0.338799,0.000000
Left error
8.904000,-0.338354,0.000000
Left error
8.904000,-0.337909,0.000000
Left error
8.904000,-0.337464,0.000000
Left error
8.904000,-0.337019,0.000000
Left error
8.904000,-0.336573,0.000000
Left error
8.904000,-0.336128,0.000000
Left error
8.904000,-0.335683,0.000000
Left error
8.904000,-0.335238,0.000000
Left error
8.904000,-0.334793,0.000000
Left error
8.904000,-0.334347,0.000000
Left error
8.904000,-0.333902,0.000000
Left error
8.904000,-0.333457,0.000000
Left error
8.904000,-0.333012,0.000000
Left error
8.904000,-0.332567,0.000000
Left error
8.904000,-0.332121,0.000000
Left error
8.904000,-0.331676,0.000000
Left error
8.904000,-0.331231,0.000000
Left error
8.904000,-0.330786,0.000000
Left error
8.904000,-0.330341,0.000000
Left error
8.904000,-0.329896,0.000000
Left error
8.904000,-0.329450,0.000000
Left error
8.904000,-0.329005,0.000000
Left error
8.904000,-0.328560,0.000000
Left error
8.904000,-0.328115,0.000000
Left error
8.904000,-0.327670,0.000000
Left error
8.904000,-0.327224,0.000000
Left error
8.904000,-0.326779,0.000000
Left error
8.904000,-0.326334,0.000000
Left error
8.904000,-0.325889,0.000000
Left error
8.904000,-0.325444,0.000000
Left error
8.904000,-0.324998,0.000000
Left error
8.904000,-0.324553,0.000000
Left error
8.904000,-0.324108,0.000000
Left error
8.904000,-0.323663,0.000000
Left error
8.904000,-0.323218,0.000000
Left error
8.904000,-0.322773,0.000000
Left error
8.904000,-0.322327,0.000000
Left error
8.904000,-0.321882,0.000000
Left error
8.904000,-0.321437,0.000000
Left error
8.904000,-0.320992,0.000000
Left error
8.904000,-0.320547,0.000000
Left error
8.904000,-0.320101,0.000000
Left error
8.904000,-0.319656,0.000000
Left error
8.904000,-0.319211,0.000000
Left error
8.904000,-0.318766,0.000000
Left error
8.904000,-0.318321,0.000000
Left error
8.904000,-0.317876,0.000000
Left error
8.904000,-0.317430,0.000000
Left error
8.904000,-0.316985,0.000000
Left error
8.904000,-0.316540,0.000000
Left error
8.904000,-0.316095,0.000000
Left error
8.904000,-0.315650,0.000000
Left error
8.904000,-0.315204,0.000000
Left error
8.904000,-0.314759,0.000000
Left error
8.904000,-0.314314,0.000000
Left error
8.904000,-0.313869,0.000000
Left error
8.904000,-0.313424,0.000000
Left error
8.904000,-0.312978,0.000000
Left error
8.904000,-0.312533,0.000000
Left error
8.904000,-0.312088,0.000000
Left error
8.904000,-0.311643,0.000000
Left error
8.904000,-0.311198,0.000000
Left error
8.904000,-0.310753,0.000000
Left error
8.904000,-0.310307,0.000000
Left error
8.904000,-0.309862,0.000000
Left error
8.904000,-0.309417,0.000000
Left error
8.904000,-0.308972,0.000000
Left error
8.904000,-0.308527,0.000000
Left error
8.904000,-0.308081,0.000000
Left error
8.904000,-0.307636,0.000000
Left error
8.904000,-0.307191,0.000000
Left error
8.904000,-0.306746,0.000000
Left error
8.904000,-0.306301,0.000000
Left error
8.904000,-0.305855,0.000000
Left error
8.904000,-0.305410,0.000000
Left error
8.904000,-0.304965,0.000000
Left error
8.904000,-0.304520,0.000000
Left error
8.904000,-0.304075,0.000000
Left error
8.904000,-0.303630,0.000000
7.271999,-0.303266,-10.200006
7.271999,-0.302902,0.000000
7.271999,-0.302539,0.000000
7.271999,-0.302175,0.000000
7.271999,-0.301812,0.000000
7.271999,-0.301448,0.000000
7.271999,-0.301084,0.000000
7.271999,-0.300721,0.000000
7.271999,-0.300357,0.000000
7.271999,-0.299994,0.000000
7.271999,-0.299630,0.000000
7.271999,-0.299266,0.000000
7.271999,-0.298903,0.000000
7.271999,-0.298539,0.000000
7.271999,-0.298176,0.000000
7.271999,-0.297812,0.000000
7.271999,-0.297449,0.000000
7.271999,-0.297085,0.000000
7.271999,-0.296721,0.000000
7.271999,-0.296358,0.000000
7.271999,-0.295994,0.000000
7.271999,-0.295631,0.000000
7.271999,-0.295267,0.000000
7.271999,-0.294903,0.000000
7.271999,-0.294540,0.000000
7.271999,-0.294176,0.000000
7.271999,-0.293813,0.000000
7.271999,-0.293449,0.000000
7.271999,-0.293085,0.000000
7.271999,-0.292722,0.000000
7.271999,-0.292358,0.000000
7.271999,-0.291995,0.000000
7.271999,-0.291631,0.000000
7.271999,-0.291268,0.000000
7.271999,-0.290904,0.000000
7.271999,-0.290540,0.000000
7.271999,-0.290177,0.000000
7.271999,-0.289813,0.000000
7.271999,-0.289450,0.000000
7.271999,-0.289086,0.000000
7.271999,-0.288722,0.000000
7.271999,-0.288359,0.000000
7.271999,-0.287995,0.000000
7.271999,-0.287632,0.000000
7.271999,-0.287268,0.000000
7.271999,-0.286904,0.000000
7.271999,-0.286541,0.000000
7.271999,-0.286177,0.000000
7.271999,-0.285814,0.000000
7.271999,-0.285450,0.000000
7.271999,-0.285087,0.000000
7.271999,-0.284723,0.000000
7.271999,-0.284359,0.000000
7.271999,-0.283996,0.000000
7.271999,-0.283632,0.000000
7.271999,-0.283269,0.000000
7.271999,-0.282905,0.000000
7.271999,-0.282541,0.000000
7.271999,-0.282178,0.000000
7.271999,-0.281814,0.000000
7.271999,-0.281451,0.000000
7.271999,-0.281087,0.000000
7.271999,-0.280723,0.000000
7.271999,-0.280360,0.000000
7.271999,-0.279996,0.000000
7.271999,-0.279633,0.000000
7.271999,-0.279269,0.000000
7.271999,-0.278906,0.000000
7.271999,-0.278542,0.000000
7.271999,-0.278178,0.000000
7.271999,-0.277815,0.000000
7.271999,-0.277451,0.000000
7.271999,-0.277088,0.000000
7.271999,-0.276724,0.000000
7.271999,-0.276360,0.000000
7.271999,-0.275997,0.000000
7.271999,-0.275633,0.000000
7.271999,-0.275270,0.000000
7.271999,-0.274906,0.000000
7.271999,-0.274542,0.000000
7.271999,-0.274179,0.000000
7.271999,-0.273815,0.000000
7.271999,-0.273452,0.000000
7.271999,-0.273088,0.000000
7.271999,-0.272725,0.000000
7.271999,-0.272361,0.000000
7.271999,-0.271997,0.000000
7.271999,-0.271634,0.000000
7.271999,-0.271270,0.000000
7.271999,-0.270907,0.000000
7.271999,-0.270543,0.000000
7.271999,-0.270179,0.000000
7.271999,-0.269816,0.000000
7.271999,-0.269452,0.000000
7.271999,-0.269089,0.000000
7.271999,-0.268725,0.000000
7.271999,-0.268361,0.000000
7.271999,-0.267998,0.000000
7.271999,-0.267634,0.000000
7.271999,-0.267271,0.000000
7.271999,-0.266907,0.000000
7.271999,-0.266544,0.000000
7.271999,-0.266180,0.000000
7.271999,-0.265816,0.000000
7.271999,-0.265453,0.000000
7.271999,-0.265089,0.000000
7.271999,-0.264726,0.000000
7.271999,-0.264362,0.000000
7.271999,-0.263998,0.000000
7.271999,-0.263635,0.000000
7.271999,-0.263271,0.000000
7.271999,-0.262908,0.000000
7.271999,-0.262544,0.000000
7.271999,-0.262180,0.000000
7.271999,-0.261817,0.000000
7.271999,-0.261453,0.000000
7.271999,-0.261090,0.000000
7.271999,-0.260726,0.000000
7.271999,-0.260363,0.000000
7.271999,-0.259999,0.000000
7.271999,-0.259635,0.000000
7.271999,-0.259272,0.000000
7.271999,-0.258908,0.000000
7.271999,-0.258545,0.000000
7.271999,-0.258181,0.000000
7.271999,-0.257817,0.000000
7.271999,-0.257454,0.000000
7.271999,-0.257090,0.000000
7.271999,-0.256727,0.000000
7.271999,-0.256363,0.000000
7.271999,-0.255999,0.000000
7.271999,-0.255636,0.000000
7.271999,-0.255272,0.000000
7.271999,-0.254909,0.000000
7.271999,-0.254545,0.000000
7.271999,-0.254182,0.000000
7.271999,-0.253818,0.000000
7.271999,-0.253454,0.000000
7.271999,-0.253091,0.000000
7.271999,-0.252727,0.000000
7.271999,-0.252364,0.000000
7.271999,-0.252000,0.000000
7.271999,-0.251636,0.000000
7.271999,-0.251273,0.000000
7.271999,-0.250909,0.000000
7.271999,-0.250546,0.000000
7.271999,-0.250182,0.000000
7.271999,-0.249818,0.000000
7.271999,-0.249455,0.000000
7.271999,-0.249091,0.000000
7.271999,-0.248728,0.000000
7.271999,-0.248364,0.000000
7.271999,-0.248000,0.000000
7.271999,-0.247637,0.000000
7.271999,-0.247273,0.000000
7.271999,-0.246910,0.000000
7.271999,-0.246546,0.000000
7.271999,-0.246182,0.000000
7.271999,-0.245819,0.000000
7.271999,-0.245455,0.000000
7.271999,-0.245092,0.000000
7.271999,-0.244728,0.000000
7.271999,-0.244364,0.000000
7.271999,-0.244001,0.000000
7.271999,-0.243637,0.000000
7.271999,-0.243274,0.000000
7.271999,-0.242910,0.000000
7.271999,-0.242546,0.000000
7.271999,-0.242183,0.000000
7.271999,-0.241819,0.000000
7.271999,-0.241456,0.000000
7.271999,-0.241092,0.000000
7.271999,-0.240728,0.000000
9.311998,-0.240263,12.749994
Left error
9.311998,-0.239797,0.000000
Left error
9.311998,-0.239332,0.000000
Left error
9.311998,-0.238866,0.000000
Left error
9.311998,-0.238400,0.000000
Left error
9.311998,-0.237935,0.000000
Left error
9.311998,-0.237469,0.000000
Left error
9.311998,-0.237004,0.000000
Left error
9.311998,-0.236538,0.000000
Left error
9.311998,-0.236072,0.000000
Left error
9.311998,-0.235607,0.000000
Left error
9.311998,-0.235141,0.000000
Left error
9.311998,-0.234676,0.000000
Left error
9.311998,-0.234210,0.000000
Left error
9.311998,-0.233744,0.000000
Left error
9.311998,-0.233279,0.000000
Left error
9.311998,-0.232813,0.000000
Left error
9.311998,-0.232348,0.000000
Left error
9.311998,-0.231882,0.000000
Left error
9.311998,-0.231416,0.000000
Left error
9.311998,-0.230951,0.000000
Left error
9.311998,-0.230485,0.000000
Left error
9.311998,-0.230020,0.000000
Left error
9.311998,-0.229554,0.000000
Left error
9.311998,-0.229088,0.000000
Left error
9.311998,-0.228623,0.000000
Left error
9.311998,-0.228157,0.000000
Left error
9.311998,-0.227692,0.000000
Left error
9.311998,-0.227226,0.000000
Left error
9.311998,-0.226760,0.000000
Left error
9.311998,-0.226295,0.000000
Left error
9.311998,-0.225829,0.000000
Left error
9.311998,-0.225363,0.000000
Left error
9.311998,-0.224898,0.000000
Left error
9.311998,-0.224432,0.000000
Left error
9.311998,-0.223967,0.000000
Left error
9.311998,-0.223501,0.000000
Left error
9.311998,-0.223035,0.000000
Left error
9.311998,-0.222570,0.000000
Left error
9.311998,-0.222104,0.000000
Left error
9.311998,-0.221639,0.000000
Left error
9.311998,-0.221173,0.000000
Left error
9.311998,-0.220707,0.000000
Left error
9.311998,-0.220242,0.000000
Left error
9.311998,-0.219776,0.000000
Left error
9.311998,-0.219311,0.000000
Left error
9.311998,-0.218845,0.000000
Left error
9.311998,-0.218379,0.000000
Left error
9.311998,-0.217914,0.000000
Left error
9.311998,-0.217448,0.000000
Left error
9.311998,-0.216983,0.000000
Left error
9.311998,-0.216517,0.000000
Left error
9.311998,-0.216051,0.000000
Left error
9.311998,-0.215586,0.000000
Left error
9.311998,-0.215120,0.000000
Left error
9.311998,-0.214655,0.000000
Left error
9.311998,-0.214189,0.000000
Left error
9.311998,-0.213723,0.000000
Left error
9.311998,-0.213258,0.000000
Left error
9.311998,-0.212792,0.000000
Left error
9.311998,-0.212327,0.000000
Left error
9.311998,-0.211861,0.000000
Left error
9.311998,-0.211395,0.000000
Left error
9.311998,-0.210930,0.000000
Left error
9.311998,-0.210464,0.000000
Left error
9.311998,-0.209999,0.000000
Left error
9.311998,-0.209533,0.000000
Left error
9.311998,-0.209067,0.000000
Left error
9.311998,-0.208602,0.000000
Left error
9.311998,-0.208136,0.000000
Left error
9.311998,-0.207671,0.000000
Left error
9.311998,-0.207205,0.000000
Left error
9.311998,-0.206739,0.000000
Left error
9.311998,-0.206274,0.000000
Left error
9.311998,-0.205808,0.000000
Left error
9.311998,-0.205343,0.000000
Left error
9.311998,-0.204877,0.000000
Left error
9.311998,-0.204411,0.000000
Left error
9.311998,-0.203946,0.000000
Left error
9.311998,-0.203480,0.000000
Left error
9.311998,-0.203015,0.000000
Left error
9.311998,-0.202549,0.000000
Left error
9.311998,-0.202083,0.000000
Left error
9.311998,-0.201618,0.000000
Left error
9.311998,-0.201152,0.000000
Left error
9.311998,-0.200687,0.000000
Left error
7.271999,-0.200323,-12.749994
7.271999,-0.199959,0.000000
7.271999,-0.199596,0.000000
7.271999,-0.199232,0.000000
7.271999,-0.198869,0.000000
7.271999,-0.198505,0.000000
7.271999,-0.198141,0.000000
7.271999,-0.197778,0.000000
7.271999,-0.197414,0.000000
7.271999,-0.197051,0.000000
7.271999,-0.196687,0.000000
7.271999,-0.196323,0.000000
7.271999,-0.195960,0.000000
7.271999,-0.195596,0.000000
7.271999,-0.195233,0.000000
7.271999,-0.194869,0.000000
7.271999,-0.194505,0.000000
7.271999,-0.194142,0.000000
7.271999,-0.193778,0.000000
7.271999,-0.193415,0.000000
7.271999,-0.193051,0.000000
7.271999,-0.192687,0.000000
7.271999,-0.192324,0.000000
7.271999,-0.191960,0.000000
7.271999,-0.191597,0.000000
7.271999,-0.191233,0.000000
7.271999,-0.190869,0.000000
7.271999,-0.190506,0.000000
7.271999,-0.190142,0.000000
7.271999,-0.189779,0.000000
7.271999,-0.189415,0.000000
7.271999,-0.189051,0.000000
7.271999,-0.188688,0.000000
7.271999,-0.188324,0.000000
7.271999,-0.187960,0.000000
7.271999,-0.187597,0.000000
7.271999,-0.187233,0.000000
7.271999,-0.186870,0.000000
7.271999,-0.186506,0.000000
7.271999,-0.186142,0.000000
7.271999,-0.185779,0.000000
7.271999,-0.185415,0.000000
7.271999,-0.185052,0.000000
7.271999,-0.184688,0.000000
7.271999,-0.184324,0.000000
7.271999,-0.183961,0.000000
7.271999,-0.183597,0.000000
7.271999,-0.183234,0.000000
7.271999,-0.182870,0.000000
7.271999,-0.182506,0.000000
7.271999,-0.182143,0.000000
7.271999,-0.181779,0.000000
7.271999,-0.181416,0.000000
7.271999,-0.181052,0.000000
7.271999,-0.180688,0.000000
7.271999,-0.180325,0.000000
7.271999,-0.179961,0.000000
7.271999,-0.179598,0.000000
7.271999,-0.179234,0.000000
7.271999,-0.178870,0.000000
7.271999,-0.178507,0.000000
7.271999,-0.178143,0.000000
7.271999,-0.177780,0.000000
7.271999,-0.177416,0.000000
7.271999,-0.177052,0.000000
7.271999,-0.176689,0.000000
7.271999,-0.176325,0.000000
7.271999,-0.175962,0.000000
7.271999,-0.175598,0.000000
7.271999,-0.175234,0.000000
7.271999,-0.174871,0.000000
7.271999,-0.174507,0.000000
7.271999,-0.174144,0.000000
7.271999,-0.173780,0.000000
7.271999,-0.173416,0.000000
7.271999,-0.173053,0.000000
7.271999,-0.172689,0.000000
7.271999,-0.172326,0.000000
7.271999,-0.171962,0.000000
7.271999,-0.171598,0.000000
7.271999,-0.171235,0.000000
7.271999,-0.170871,0.000000
7.271999,-0.170508,0.000000
7.271999,-0.170144,0.000000
7.271999,-0.169780,0.000000
7.271999,-0.169417,0.000000
7.271999,-0.169053,0.000000
Left error
9.311998,-0.168588,12.749994
Left error
9.311998,-0.168122,0.000000
Left error
9.311998,-0.167656,0.000000
Left error
9.311998,-0.167191,0.000000
Left error
9.311998,-0.166725,0.000000
Left error
9.311998,-0.166260,0.000000
Left error
9.311998,-0.165794,0.000000
Left error
9.311998,-0.165328,0.000000
Left error
9.311998,-0.164863,0.000000
Left error
9.311998,-0.164397,0.000000
Left error
9.311998,-0.163932,0.000000
Left error
9.311998,-0.163466,0.000000
Left error
9.311998,-0.163000,0.000000
Left error
9.311998,-0.162535,0.000000
Left error
9.311998,-0.162069,0.000000
Left error
9.311998,-0.161603,0.000000
Left error
9.311998,-0.161138,0.000000
Left error
9.311998,-0.160672,0.000000
Left error
9.311998,-0.160207,0.000000
Left error
9.311998,-0.159741,0.000000
Left error
9.311998,-0.159275,0.000000
Left error
9.311998,-0.158810,0.000000
Left error
9.311998,-0.158344,0.000000
Left error
9.311998,-0.157879,0.000000
Left error
9.311998,-0.157413,0.000000
Left error
9.311998,-0.156947,0.000000
Left error
9.311998,-0.156482,0.000000
Left error
9.311998,-0.156016,0.000000
Left error
9.311998,-0.155551,0.000000
Left error
9.311998,-0.155085,0.000000
Left error
9.311998,-0.154619,0.000000
Left error
9.311998,-0.154154,0.000000
Left error
9.311998,-0.153688,0.000000
Left error
9.311998,-0.153223,0.000000
Left error
9.311998,-0.152757,0.000000
Left error
9.311998,-0.152291,0.000000
Left error
9.311998,-0.151826,0.000000
Left error
9.311998,-0.151360,0.000000
Left error
9.311998,-0.150895,0.000000
Left error
9.311998,-0.150429,0.000000
Left error
9.311998,-0.149963,0.000000
Left error
9.311998,-0.149498,0.000000
Left error
9.311998,-0.149032,0.000000
Left error
9.311998,-0.148567,0.000000
Left error
9.311998,-0.148101,0.000000
Left error
9.311998,-0.147635,0.000000
Left error
9.311998,-0.147170,0.000000
Left error
9.311998,-0.146704,0.000000
Left error
9.311998,-0.146239,0.000000
Left error
9.311998,-0.145773,0.000000
Left error
9.311998,-0.145307,0.000000
Left error
9.311998,-0.144842,0.000000
Left error
9.311998,-0.144376,0.000000
Left error
9.311998,-0.143911,0.000000
Left error
9.311998,-0.143445,0.000000
Left error
9.311998,-0.142979,0.000000
Left error
9.311998,-0.142514,0.000000
Left error
9.311998,-0.142048,0.000000
Left error
9.311998,-0.141583,0.000000
Left error
9.311998,-0.141117,0.000000
Left error
9.311998,-0.140651,0.000000
Left error
9.311998,-0.140186,0.000000
Left error
9.311998,-0.139720,0.000000
Left error
9.311998,-0.139255,0.000000
Left error
9.311998,-0.138789,0.000000
Left error
9.311998,-0.138323,0.000000
Left error
9.311998,-0.137858,0.000000
Left error
9.311998,-0.137392,0.000000
Left error
9.311998,-0.136927,0.000000
Left error
9.311998,-0.136461,0.000000
Left error
9.311998,-0.135995,0.000000
Left error
9.311998,-0.135530,0.000000
Left error
9.311998,-0.135064,0.000000
Left error
9.311998,-0.134599,0.000000
Left error
9.311998,-0.134133,0.000000
Left error
9.311998,-0.133667,0.000000
Left error
9.311998,-0.133202,0.000000
Left error
9.311998,-0.132736,0.000000
Left error
9.311998,-0.132271,0.000000
Left error
9.311998,-0.131805,0.000000
Left error
9.311998,-0.131339,0.000000
Left error
9.311998,-0.130874,0.000000
